CENTRAL ID,Author(s),Title,Source,Year,Abstract,Volume,Issue,Pages,Database Name,PubMed ID,Embase ID,CTgov ID,CINAHL ID,ICTRP ID,Publication Type,Keywords,DOI,URL,Cochrane Review Group Code
"CN-00689503","Law, M; Withers, H; Morris, J","Cholecalciferol, not ergocalciferol, should be used for vitamin D supplementation","Age and ageing","2006",,"35","6","645‐64a","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00689503/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00161089","Komulainen, MH; Kröger, H; Tuppurainen, MT; Heikkinen, AM; Alhava, E; Honkanen, R; Saarikoski, S","HRT and Vit D in prevention of non-vertebral fractures in postmenopausal women; a 5 year randomized trial","Maturitas","1998","OBJECTIVES: We investigated the incidence of new non‐vertebral fractures during HRT or low‐dose vitamin (Vit) D3 supplementation in a 5‐year prospective trial. METHODS: A total of 464 early postmenopausal women, (a subgroup of the Kuopio Osteoporosis Study, n = 13,100) were randomized to four groups: (1) HRT, a sequential combination of 2 mg estradiol valerate and 1 mg cyproterone acetate; (2) Vit D (300 IU/day and 100 IU/day during the fifth years); (3) HRT + Vit D; and (4) placebo. Lumbar (L2‐4) and femoral neck bone mineral densities (BMD) were determined by dual X‐ray absorptiometry (DXA) at baseline, after 2.5 and 5 years of treatment. All new symptomatic non‐vertebral, radiographically defined fractures were recorded. RESULTS: Altogether, 368 women (79%) completed the 5 year treatment. In all, 32 women had 39 non‐vertebral fractures during a mean of 4.3 year follow‐up (HRT 4, Vit D 10, HRT + Vit D 8 and placebo 17). The reduction in the incidence of new non‐vertebral fractures was significant in women with HRT alone (P = 0.032) when adjusted by baseline BMD and previous fractures; observed also with the intention‐to‐treat principle (P = 0.048). When the HRT groups were pooled, HRT showed a significantly lower incidence of new non‐vertebral fractures (P = 0.042) than women receiving placebo and also after adjusting as above (P = 0.016); both in valid‐case and in the intention‐to‐treat analysis. In the Vit D group, the fracture incidence was non‐significantly decreased (P = 0.229) in comparison with the placebo group. The estimated risk of new non‐vertebral fractures among women treated with HRT alone was 0.29 (95% CI, 0.10‐0.90) and with Vit D 0.47 (95% CI, 0.20‐1.14) and with HRT + Vit D 0.44 (95% CI, 0.17‐1.15), in comparison with the placebo group (adjusted by femoral BMD and previous fractures). CONCLUSIONS: This study is the first prospective trial confirming the beneficial effect of HRT on prevention of peripheral fractures in non‐osteoporotic postmenopausal women. The effect of low‐dose Vit D remains to be proved.","31","1","45‐54","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 10091204",,,,,"Journal article","Bone Density; Female; Fractures, Bone [*prevention & control]; Hormone Replacement Therapy; Humans; Middle Aged; Osteoporosis, Postmenopausal [*prevention & control]; Prospective Studies; Treatment Outcome; Vitamin D [*therapeutic use]","10.1016/s0378-5122(98)00085-1","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00161089/full","Bone, Joint and Muscle Trauma; Metabolic and Endocrine Disorders"
"CN-00278081","Komulainen, M; Kröger, H; Tuppurainen, MT; Heikkinen, AM; Honkanen, R; Saarikoski, S","Identification of early postmenopausal women with no bone response to HRT: results of a five-year clinical trial","Osteoporosis international","2000","Hormone replacement therapy (HRT) prevents postmenopausal bone loss and fractures. However, the occurrence of women with no bone response to HRT has not been widely examined. We identified the densitometric nonresponders to long‐term HRT and investigated some characteristics and biochemical variables as possible predictors of densitometric nonresponse in postmenopausal women. The study population was a subsample of the Kuopio Osteoporosis Study (n = 14,220). A total of 464 early postmenopausal women were randomized into four treatment groups: (1) HRT (sequential combination of 2 mg estradiol valerate and 1 mg cyproterone acetate); (2) vitamin D3; (3) HRT + Vitamin D3 combined; and (4) placebo. In this study, the data from HRT and placebo groups were analyzed. Lumbar (L2‐4) and femoral neck bone mineral density (BMD) were determined by dual‐energy X‐ray absorptiometry (DXA) at baseline and after 5 years of treatment. A densitometric nonresponder was defined as a woman whose 5‐year BMD change was similar to the mean BMD change (+95% CI) of the placebo group or worse. Altogether, 74 women in the HRT group and 104 women in the placebo group complied with the treatment. According to spinal BMD analysis, 11% of the women were classified as densitometric nonresponders; the corresponding proportion for femoral BMD analysis was 26%. Both smoking (p = 0.003) and low body weight (p = 0.028) were significant risk factors for densitometric nonresponse to HRT. After 6 months of treatment the densitometric nonresponders (hip) had a significantly higher mean serum follicle stimulating hormone (FSH) level (p = 0.038) and lower increases in serum estradiol levels (p = 0.006) than the densitometric responders. The mean changes in serum FSH and alkaline phosphatase levels were significantly lower among the densitometric nonresponders (spine) than responders (p = 0.043 and 0.017, respectively). In conclusion, this prospective study shows that especially current smokers and women with low body weight are at increased risk of poor bone response to HRT. Repeated serum FSH, estradiol and alkaline phosphatase measurements during the first months of long‐term HRT may be helpful in identifying the women with no bone response to HRT.","11","3","211‐218","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 10824236",,,,,"Journal article","Alkaline Phosphatase [blood]; Biomarkers [blood]; Body Weight; Bone Density [*drug effects]; Bone and Bones [physiopathology]; Cholecalciferol [metabolism]; Estradiol [blood]; Estrogen Replacement Therapy; Estrogens [metabolism]; Female; Follicle Stimulating Hormone [blood]; Humans; Middle Aged; Osteoporosis, Postmenopausal [blood, physiopathology, *prevention & control]; Prospective Studies; Smoking [adverse effects]; Treatment Failure","10.1007/s001980050283","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00278081/full","Musculoskeletal; Metabolic and Endocrine Disorders; Bone, Joint and Muscle Trauma"
"CN-00159893","Komulainen, M; Kröger, H; Tuppurainen, MT; Heikkinen, AM; Alhava, E; Honkanen, R; Jurvelin, J; Saarikoski, S","Prevention of femoral and lumbar bone loss with hormone replacement therapy and vitamin D3 in early postmenopausal women: a population-based 5-year randomized trial","Journal of clinical endocrinology and metabolism","1999","The long term effects of hormone replacement therapy (HRT) and vitamin D3 (Vit D) on bone mineral density (BMD) were studied. A total of 464 nonosteoporotic early postmenopausal women from the Kuopio Osteoporosis Study (n = 13100) were randomized to four groups: 1) HRT (sequential combination of 2 mg estradiol valerate and 1 mg cyproterone acetate, 2) Vit D3 (300 and 100 IU/day during the fifth year), 3) HRT and Vit D combined, and 4) placebo. Lumbar (L2‐L4) and femoral neck BMD were determined by dual x‐ray absorptiometry (DXA) at baseline and after 2.5 and 5 yr of treatment. Intention to treat analysis (n = 464) showed that after 5 yr, lumbar BMD remained unchanged in the HRT and HRT plus Vit D groups [+0.2% (P = 0.658) and +0.9% (P = 0.117), respectively], whereas lumbar BMD decreased by 4.6% in the Vit D group and by 4.5% in the placebo group (P < 0.001 in both). The loss of femoral neck BMD was less in the HRT (‐1.4%; P = 0.005) and HRT plus Vit D (‐1.3%; P = 0.003) groups than in the Vit D and placebo groups (‐4.3%; P < 0.001 in both). Among those 370 women who complied with the 5‐yr treatment, the effect was more pronounced: lumbar BMD had increased by 1.5% in the HRT (P = 0.009) and by 1.8% in the HRT plus Vit D group (P = 0.005), with a plateau after 2.5 yr, whereas lumbar BMD had decreased in both the Vit D and placebo groups (4.6% and 4.7%; P < 0.001, respectively). Femoral neck BMD decreased again less in the HRT (‐0.4%) and HRT plus Vit D (‐0.6%) groups than in the Vit D and placebo groups (‐4.4% in both). This study confirms the positive long term effect of HRT on BMD also seen in intention to treat analysis. The data suggest that low dose vitamin D3 supplementation does not prevent bone loss in healthy, nonosteoporotic, early postmenopausal women, and it confers no benefit additional to that of HRT alone.","84","2","546‐552","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 10022414",,,,,"Journal article","Cholecalciferol [administration & dosage, *therapeutic use]; Cyproterone Acetate [administration & dosage]; Estradiol [administration & dosage, analogs & derivatives]; Estrogen Replacement Therapy; Female; Femur; Humans; Lumbar Vertebrae; Middle Aged; Osteoporosis, Postmenopausal [*prevention & control]; Placebos; Postmenopause","10.1210/jcem.84.2.5496","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00159893/full","Bone, Joint and Muscle Trauma; Heart; Metabolic and Endocrine Disorders"
"CN-00752080","Janssen, HC; Samson, MM; Verhaar, HJ","Muscle strength and mobility in vitamin D-insufficient female geriatric patients: a randomized controlled trial on vitamin D and calcium supplementation","Aging clinical and experimental research","2010","BACKGROUND AND AIMS: Insufficient vitamin D status, commonly found in older people, has been associated with muscle weakness which, in old age, impairs mobility and is a risk factor for falling. In a randomized, double‐blind placebo‐controlled trial, we tested the hypothesis that vitamin D + calcium supplementation improves muscle strength and mobility, compared with calcium mono‐therapy in vitamin D‐insufficient female geriatric patients. METHODS: Seventy female geriatric patients >65 years of age with serum 25‐hydroxyvitamin D3 (25OHD) concentrations between 20 and 50 nmol/L, visiting an outpatient geriatric department, were included. Participants received either cholecalciferol 400 IU/day + calcium 500 mg/day (D/Cal group) or a placebo + calcium 500 mg/day (Plac/Cal group) for 6 months. At baseline and 6 months, muscle strength, power and functional mobility were tested. RESULTS: At baseline, 25OHD was significantly (p<0.05) associated with knee extension strength (r=0.42), handgrip strength (r=0.28), leg extension power (r=0.34), Timed Get Up and Go (r=‐0.31) and Modified Cooper test (r=0.44). At 6 months, a significant difference in 25OHD (77.2 vs 41.6 nmol/L, p<0.001) and 1,25OHD was found between the two groups. Significantly improving vitamin D status in the D/Cal group compared with the Plac/Cal group did not result in a significant difference in strength or functional mobility between the two groups. CONCLUSIONS: Daily 400 IU vitamin D + 500 mg calcium supplementation is not enough to significantly improve strength or mobility in vitamin D‐insufficient female geriatric patients.","22","1","78‐84","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 20305368",,,,,"Journal article","Aged; Calcium [*therapeutic use]; Dietary Supplements; Female; Hand Strength [*physiology]; Humans; Knee Joint [physiology]; Locomotion [physiology]; Mobility Limitation; Motor Activity [drug effects, *physiology]; Muscle Strength [drug effects, *physiology]; Vitamin D Deficiency [*drug therapy, *epidemiology]; Vitamin D [*therapeutic use]","10.1007/BF03324819","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00752080/full","Complementary Medicine; Metabolic and Endocrine Disorders; Bone, Joint and Muscle Trauma"
"CN-00550031","Ishida, Y; Soh, H; Tsuchida, S; Kawahara, S; Murata, H; Kawai, S","Effectiveness of hormone replacement therapy, etidronate, calcitonin, vitamin D, and vitamin K in postmenopausal women with osteoporosis","Bone","2002",,"3","Suppl","S50","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00550031/full","Bone, Joint and Muscle Trauma"
"CN-00550006","Ishida, Y; Soh, H; Ogawa, S; Kawahara, S; Murata, H","A one-year randomized controlled trial of hormone replacement therapy, bisphosphonate, calcitonin, vitamin D, and vitamin K, in women with postmenopausal osteoporosis","Journal of bone and mineral research","2000",,"15","Suppl 1","S310","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00550006/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00550032","Ishida, Y; Kawai, S","Comparative efficacy of hormone replacement therapy, etidronate, calcitonin, vitamin D and vitamin K in postmenopausal osteoporosis","Bone","2003",,"33","5 Suppl 1)","S220","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00550032/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00491882","Ishida, Y; Kawai, S","RETRACTED: comparative efficacy of hormone replacement therapy, etidronate, calcitonin, alfacalcidol, and vitamin K in postmenopausal women with osteoporosis: the Yamaguchi Osteoporosis Prevention Study","American journal of medicine","2004","This article has been retracted: please see Elsevier Policy on Article Withdrawal (https://www.elsevier.com/about/our‐business/policies/article‐withdrawal). This article has been retracted at the request of the Editor in Chief because of the stated concerns listed below. This article was accepted for publication by a previous editor and editorial board, at a time when submissions and documentation were in paper form, prior to the transition of The American Journal of Medicine to a digital submission and review process. These records are no longer extant and consequently we are unable to review the comments of the reviewers and editors involved at that time. We have attempted to contact the authors regarding these concerns and received no response. We are therefore retracting this article since the evidence presented below strongly argues for scientific misconduct. The integrity of these publications is severely compromised by wide‐ranging and serious concerns about governance, ethics, authorship, implausible study conduct, implausible workload, discrepant participant numbers and treatment groups, impossible data, implausible data, implausible outcome data, and discrepant methodology.","117","8","549‐555","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 15465502",,,,,"Journal article; Retracted Publication","*Estrogen Replacement Therapy; Adjuvants, Immunologic [*therapeutic use]; Aged; Bone Density [*drug effects]; Calcitonin [*therapeutic use]; Etidronic Acid [*therapeutic use]; Female; Humans; Hydroxycholecalciferols [*therapeutic use]; Japan; Middle Aged; Osteoporosis, Postmenopausal [complications, *drug therapy]; Spinal Fractures [etiology, *prevention & control]; Vitamin K [*therapeutic use]","10.1016/j.amjmed.2004.05.019","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00491882/full","Musculoskeletal; Bone, Joint and Muscle Trauma"
"CN-00549987","Ishida, Y; Kawai, S","Comparative efficacy of hormone replacement therapy, bisphosphonates, calcitonin, vitamin D and vitamin K in postmenopausal women with osteoporosis","Journal of bone and mineral research","2002",,"18","Suppl 2","S158","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00549987/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00549986","Ishida, Y; Kawai, S","A two-year randomized controlled trial of hormone replacement therapy, etidronate, calcitonin, vitamin D, or vitamin K, in women with postmenopausal osteoporosis","Journal of bone and mineral research","2002",,"17","Suppl 1","S478","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00549986/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-02364879","Avenell, A; Grey, A; Gamble, GD; Bolland, MJ","Concerns about the integrity of the Yamaguchi Osteoporosis Prevention Study (YOPS) report, Am J Med. 2004;117: 549-555","American journal of medicine","2020",,"133",,"e311‐4","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02364879/full","Bone, Joint and Muscle Trauma"
"CN-02362869","Alpert, JS","Concerns about the integrity of Ishida Y, Kawai S. Am J Med. 2004;117: 549-555: the reply","American journal of medicine","2020",,"133",,"e315","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02362869/full","Bone, Joint and Muscle Trauma"
"CN-00187762","Inkovaara, J; Gothoni, G; Halttula, R; Heikinheimo, R; Tokola, O","Calcium, vitamin D and anabolic steroid in treatment of aged bones: double-blind placebo-controlled long-term clinical trial","Age and ageing","1983","In a double‐blind trial, 327 patients (57 men) over 65 (mean age 79.5) years received all possible combinations of calcium carbonate 3 g, vitamin D3 1000 iu, methandienone 2.5 mg and/or placebos daily for 9 months. The higher incidence of bone fractures in the placebo group was not significant. Serum calcium, phosphorus, creatinine, aspartate aminotransferase and alkaline phosphatase were followed: the greatest changes occurred with methandienone, which thus reduced osteoporotic activity and increased the muscular mass most effectively; calcium carbonate had the poorest effect. Surprisingly, coronary mortality was higher among those taking all three active substances. With two treatments the increase was not significant, but when both the groups receiving a combination of any two of the treatments were compared with those taking only one or neither of these two treatments, a significant increase in coronary deaths was seen, most significant (P less than 0.001) in those receiving vitamin D3 and methandienone.","12","2","124‐130","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 6346829","EMBASE 15212123",,,,"Journal article","Aged; Alkaline Phosphatase [blood]; Aspartate Aminotransferases [blood]; Bone and Bones [*drug effects]; Calcium Carbonate [*pharmacology]; Clinical Trials as Topic; Coronary Disease [mortality]; Creatinine [blood]; Double‐Blind Method; Female; Humans; Male; Methandrostenolone [*pharmacology]; Osteoporosis [*prevention & control]; Phosphates [blood]; Placebos; Vitamin D [*pharmacology]","10.1093/ageing/12.2.124","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00187762/full","Bone, Joint and Muscle Trauma"
"CN-01954231","Hayashi, Y; Fujita, T; Inoue, T","Decrease of vertebral fracture in osteoporotics by administration of 1alpha-hydroxy-vitamin D3","Journal of bone and mineral metabolism","1992",,"10","2","50‐54","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01954231/full","Bone, Joint and Muscle Trauma"
"CN-01954466","Hayashi, Y; Fujita, T; Inoue, T","A multi-center study on efficacy of 1 alpha-hydroxy vitamin D3 in preventing spinal fracture of patients with osteoporosis","Journal of bone and mineral research","1989",,"4 Suppl 1",,"Si84","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01954466/full","Bone, Joint and Muscle Trauma"
"CN-01912857","Sahota, O; Harwood, RH; Gaynor, K; Masud, T; Hosking, DJ","A randomised, controlled comparison of different calcium and vitamin d regimes: the nonof (nottingham neck of femur) study","Osteoporosis international","2003",,"14","Suppl 4","S10‐11","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01912857/full","Bone, Joint and Muscle Trauma"
"CN-00464431","Harwood, RH; Sahota, O; Gaynor, K; Masud, T; Hosking, DJ","A randomised, controlled comparison of different calcium and vitamin D supplementation regimens in elderly women after hip fracture: the Nottingham Neck of Femur (NONOF) Study","Age and ageing","2004","BACKGROUND: survivors of hip fracture are at 5‐ to 10‐fold risk of a second hip fracture. There is little consensus about secondary prevention. Many are given calcium and vitamin D, but the evidence supporting this is circumstantial. OBJECTIVE: to compare the effects of different calcium and vitamin D supplementation regimens on bone biochemical markers, bone mineral density and rate of falls in elderly women post‐hip fracture. DESIGN: randomised controlled trial. SETTING: orthogeriatric rehabilitation ward. METHODS: 150 previously independent elderly women, recruited following surgery for hip fracture, were assigned to receive a single injection of 300,000 units of vitamin D(2), injected vitamin D(2) plus 1 g/day oral calcium, 800 units/day oral vitamin D(3) plus 1 g/day calcium, or no treatment. Follow‐up was one year, with measurement of 25‐hydroxyvitamin D, parathyroid hormone, bone mineral density, and falls. RESULTS: mean 25‐hydroxyvitamin D increased and mean parathyroid hormone was suppressed in all the actively treated groups, more so in the group receiving combined oral vitamin D and calcium. Twenty per cent of participants injected with vitamin D were deficient in 25‐hydroxyvitamin D a year later. Bone mineral density showed small but statistically significant differences of up to 4.6% between actively treated groups and placebo. Relative risk of falling in the groups supplemented with vitamin D was 0.48 (95% CI 0.26‐0.90) compared with controls. CONCLUSION: Vitamin D supplementation, either orally or with injected vitamin D, suppresses parathyroid hormone, increases bone mineral density and reduces falls. Effects may be more marked with calcium co‐supplementation. The 300,000 units of injected vitamin D may not last a whole year.","33","1","45‐51","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 14695863",,,,,"Journal article","Aged; Aged, 80 and over; Bone Density; Calcium [*administration & dosage]; Female; Follow‐Up Studies; Hip Fractures [prevention & control, *rehabilitation]; Humans; Recurrence; Vitamin D [*administration & dosage]","10.1093/ageing/afh002","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00464431/full","Complementary Medicine; Bone, Joint and Muscle Trauma; Metabolic and Endocrine Disorders"
"CN-00164315","Gorai, I; Chaki, O; Taguchi, Y; Nakayama, M; Osada, H; Suzuki, N; Katagiri, N; Misu, Y; Minaguchi, H","Early postmenopausal bone loss is prevented by estrogen and partially by 1alpha-OH-vitamin D3: therapeutic effects of estrogen and/or 1alpha-OH-vitamin D3","Calcified tissue international","1999","A total of 79 Japanese women who were within 5 years of menopause were randomly assigned 1alpha‐hydroxyvitamin D3 [1alpha(OH)D3] 1.0 microg/day, conjugated estrogens 0.625 mg/day, a combination of both, or control (no treatment). Lumbar spine and proximal femur bone mineral density (BMD) and biochemical indices were monitored over 2 years. In the 1alpha(OH)D3‐treated group, there was a nonsignificant decrease in lumbar spine BMD compared with controls, and no significant loss in the femoral neck compared with controls. In the estrogen‐treated group, there was a nonsignificant increase in spine BMD (+2.17% in the first year and +1.71% in the second year), and no loss in femoral neck BMD. The combination of conjugated estrogens +1alpha(OH)D3 was more effective in increasing BMD in the spine (+3. 68% in the first year and +3.63% in the second year) and femur (+2. 56% in the first year and +4.44% in the second year) BMD. There was a significant difference in lumbar spine BMD in both the first and second years between the combination‐treated group and the 1alpha(OH)D3‐treated and control groups (P < 0.01). Serum osteocalcin (OC) significantly decreased in the combination‐treated group (‐23.8% in the first year) and the estrogen‐treated group (‐37. 6% and ‐41.2% at 6 and 18 months, respectively), and serum alkaline phosphatase (Alp) decreased significantly in the first year in the combination‐treated (‐31.5%), estrogen‐treated (‐27.3%), and 1alpha(OH)D3‐treated (‐7.9%) groups, whereas serum OC increased (+45. 4% in the first year) in women without treatment. The results of this study indicate that early postmenopausal bone loss in the femoral neck is prevented by conjugated estrogens, 1alpha(OH)D3, or both, whereas bone loss in the spine is not prevented by 1alpha(OH)D3. Estrogen proves effective in preventing early postmenopausal bone loss by markedly inhibiting bone turnover. Moreover, a synergistic bone‐sparing effect can be expected when estrogen is administered concomitantly with 1alpha(OH)D3 rather than when used alone.","65","1","16‐22","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 10369728",,,,,"Journal article","Adult; Alkaline Phosphatase [blood]; Bone Density [drug effects]; Calcium [urine]; Drug Therapy, Combination; Estrogens, Conjugated (USP) [*therapeutic use]; Female; Femur Neck [drug effects, metabolism]; Humans; Hydroxycholecalciferols [*therapeutic use]; Hydroxyproline [urine]; Lumbar Vertebrae [drug effects, metabolism]; Middle Aged; Osteocalcin [blood]; Osteoporosis, Postmenopausal [metabolism, *prevention & control]; Parathyroid Hormone [blood]; Phosphorus [urine]","10.1007/s002239900651","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00164315/full","Bone, Joint and Muscle Trauma"
"CN-00882349","Glendenning, P; Zhu, K; Inderjeeth, C; Howat, P; Lewis, JR; Prince, RL","Effects of three-monthly oral 150,000 IU cholecalciferol supplementation on falls, mobility, and muscle strength in older postmenopausal women: a randomized controlled trial","Journal of bone and mineral research","2012","Daily vitamin D in addition to calcium supplementation reduces falls and fractures in older women. However, poor adherence to therapy is a common clinical problem. To examine the effects of supervised oral 3‐monthly vitamin D therapy on falls, muscle strength, and mobility, we conducted a 9‐month randomized, double‐blind, placebo‐controlled trial in 686 community‐dwelling ambulant women aged over 70 years. Participants received either oral cholecalciferol 150,000 IU every 3 months (n = 353) or an identical placebo (n = 333). All participants were advised to increase dietary calcium intake. Falls data were collected 3‐monthly. At baseline, 3, 6, and 9 months, muscle strength was measured by a handheld dynamometer and mobility by the Timed Up and Go (TUG) test. Serum 25 hydroxyvitamin D (25OHD) was measured in a subgroup of 40 subjects. Mean age at baseline was 76.7 ± 4.1 years. The average serum 25OHD value at baseline was 65.8 ± 22.7 nmol/L. By 3, 6, and 9 months after supplementation, 25OHD levels of the vitamin D group were approximately 15 nmol/L higher than the placebo group. Calcium intake did not change significantly between baseline (864 ± 412 mg/day) and 9 months (855 ± 357 mg/day). Faller rates in the two groups did not differ: vitamin D group, 102 of 353 (29%); placebo group, 89 of 333 (27%). At 9 months, compared to placebo or baseline, muscle strength, and TUG were not altered by vitamin D. In conclusion, oral cholecalciferol 150,000 IU therapy administered 3‐monthly had neither beneficial nor adverse effects on falls or physical function. These data together with previous findings confirm that intermittent large doses of vitamin D are ineffective or have a deleterious effect on falls. Thus despite adherence issues with daily vitamin D replacement, an intermittent, high‐dose vitamin D regimen cannot be supported as a strategy to reduce falls and fractures.","27","1","170‐176","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 21956713",,,,,"Journal article","Accidental Falls [*prevention & control]; Administration, Oral; Aged; Calcium [administration & dosage, pharmacology]; Cholecalciferol [*administration & dosage, adverse effects, *pharmacology]; Dietary Supplements; Drug Administration Schedule; Female; Humans; Life Style; Movement [*drug effects]; Muscle Strength [*drug effects]; Postmenopause [blood, *drug effects, physiology]; Vitamin D [analogs & derivatives, blood]","10.1002/jbmr.524","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00882349/full","Complementary Medicine; Metabolic and Endocrine Disorders; Bone, Joint and Muscle Trauma"
"CN-00057017","Geusens, P; Dequeker, J","Long-term effect of nandrolone decanoate, 1 alpha-hydroxyvitamin D3 or intermittent calcium infusion therapy on bone mineral content, bone remodeling and fracture rate in symptomatic osteoporosis: a double-blind controlled study","Bone and mineral","1986","A double‐blind controlled study was performed in 60 patients with symptomatic osteoporosis with at least one vertebral crush fracture, comparing the effect of nandrolone decanoate, 1 alpha‐hydroxyvitamin D3 and intermittent calcium infusions. Thirty‐four out of 60 patients completed the 2 year observation period. Nandrolone decanoate statistically significantly increased the bone mineral content at the radius, reduced the endosteal bone loss at the metacarpals and statistically significantly reduced urinary calcium and hydroxyproline excretion. Calcium infusions and 1 alpha‐hydroxyvitamin D3 inhibited further loss of bone mineral content, but endosteal bone loss continued. In the second year fracture rate was reduced in the nandrolone decanoate groups compared to the two other groups. We conclude that nandrolone decanoate is an active drug for increasing bone mineral content and reducing endosteal bone loss, while 1 alpha‐hydroxyvitamin D3 and calcium infusions only stop further bone mineral loss at the radius but do not inhibit endosteal bone loss as measured at the metacarpals and that single photon absorptiometry and radiography are complementary in interpreting cortical bone mineral changes.","1","4","347‐357","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 3333018","EMBASE 16015695",,,,"Journal article","Aged; Bone Resorption [drug effects]; Bone and Bones [metabolism]; Calcium, Dietary [*therapeutic use]; Clinical Trials as Topic; Double‐Blind Method; Female; Fractures, Bone [prevention & control]; Humans; Hydroxycholecalciferols [*therapeutic use]; Male; Middle Aged; Minerals [metabolism]; Nandrolone Decanoate; Nandrolone [*analogs & derivatives, therapeutic use]; Osteoporosis [*drug therapy, metabolism, pathology]",,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00057017/full","Bone, Joint and Muscle Trauma"
"CN-00317246","Garay Lillo, J; Parreno, J; Gonzalez, JA","Geminis: a prospective, multicentric, randomised study to evaluate the effect of tricalcium phosphate versus tricalcium phosphate plus 25(OH) Vitamin D on the risk of fractures in older women","Geriatrika","1997",,"13","6","262‐266","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00317246/full","Bone, Joint and Muscle Trauma"
